,KKTOWN 用戶,重覆檢查,誰做的,回覆(Y/N),備註,,,
,F232251,1,AN,,,FALSE,,
,K566641,1,AN,,,FALSE,,
,B212241,1,AN,,,FALSE,,
,E598960,1,AN,,,FALSE,,
,K513153,1,AN,,,FALSE,,
,J432184,1,AN,,,FALSE,,
,D291495,1,AN,,,FALSE,,
,A102057,1,AN,,,FALSE,,
,F223915,1,AN,,,FALSE,,
,A471985,1,AN,,,FALSE,,
,A265663,1,AN,,,FALSE,,
,C123589,1,AN,,,FALSE,,
,D435812,1,AN,,,FALSE,,
,D546551,1,AN,,,FALSE,,
,B254819,1,AN,,,FALSE,,
,J519453,1,AN,,,FALSE,,
,M513946,1,AN,,,FALSE,,
,F351684,1,AN,,,FALSE,,
,B513546,1,AN,,,FALSE,,
,M536694,1,AN,,,FALSE,,
,F501441,1,AN,,,FALSE,,
,E444381,1,AN,,,FALSE,,
,D599984,1,AN,,,FALSE,,
,K422188,1,AN,,,FALSE,,
,F504418,1,AN,,,FALSE,,
,A326233,1,AN,,,FALSE,,
,K461919,1,AN,,,FALSE,,
,D151568,1,AN,,,FALSE,,
,E132615,1,AN,,,FALSE,,
,C153864,1,AN,,,FALSE,,
,B328641,1,AN,,,FALSE,,
,J153984,1,AN,,,FALSE,,
,D498148,1,AN,,,FALSE,,
,J513515,1,AN,,,FALSE,,
,J218184,1,AN,,,FALSE,,
,A505132,1,AN,,,FALSE,,
,E415549,1,AN,,,FALSE,,
,K321351,1,AN,,,FALSE,,
,J201585,1,AN,,,FALSE,,
,J271648,1,AN,,,FALSE,,
,F222516,1,AN,,,FALSE,,
,D114539,1,AN,,,FALSE,,
,A215168,1,AN,,,FALSE,,
,E556485,1,AN,,,FALSE,,
,D513847,1,AN,,,FALSE,,
,C135497,1,AN,,,FALSE,,
,B212225,1,AN,,,FALSE,,
,E151354,1,AN,,,FALSE,,
,D231514,1,AN,,,FALSE,,
,C233618,1,AN,,,,,
,A205155,1,AN,,,FALSE,,
,M123548,1,AN,,,FALSE,,
,B221511,1,AN,,,FALSE,,
,K336489,1,AN,,,FALSE,,
,J506441,1,AN,,,FALSE,,
,F531651,1,AN,,,FALSE,,
,C566987,1,AN,,,FALSE,,
,F561472,1,AN,,,FALSE,,
,J513215,1,AN,,,FALSE,,
,E548168,1,AN,,,FALSE,,
,J233184,1,AN,,,FALSE,,
,K323361,1,AN,,,FALSE,,
,M321684,1,AN,,,FALSE,,
,E515548,1,AN,,,FALSE,,
,D236914,1,AN,,,FALSE,,
,A516846,1,AN,,,FALSE,,
,C231844,1,AN,,,FALSE,,
,F261484,1,AN,,,FALSE,,
,J516843,1,AN,,,FALSE,,
,M218487,1,AN,,,FALSE,,
,H203510,1,AN,,,FALSE,,
,G201477,1,AN,,,FALSE,,
,K577791,1,AN,,,FALSE,,
,F235147,1,AN,,,FALSE,,
,J231518,1,AN,,,FALSE,,
,H316849,1,AN,,,FALSE,,
,E587197,1,AN,,,FALSE,,
,D591745,1,AN,,,FALSE,,
,A159487,1,AN,,,FALSE,,
,F321687,1,AN,,,FALSE,,
,C171899,1,AN,,,FALSE,,
,B281947,1,AN,,,FALSE,,
,K321689,1,AN,,,FALSE,,
,M200871,1,AN,,,FALSE,,
,G513584,1,AN,,,FALSE,,
,E216189,1,AN,,,FALSE,,
,D597148,1,AN,,,FALSE,,
,F321879,1,AN,,,FALSE,,
,A303297,1,AN,,,FALSE,,
,K322358,1,AN,,,FALSE,,
,E598741,1,AN,,,FALSE,,
,D381469,1,AN,,,FALSE,,
,F284614,1,AN,,,FALSE,,
,E513217,1,AN,,,FALSE,,
,C232399,1,AN,,,FALSE,,
,D415138,1,AN,,,,,
,A321687,1,AN,,,FALSE,,
,J129845,1,AN,,,FALSE,,
,K368947,1,AN,,,FALSE,,
,C215489,1,AN,,,FALSE,,
,A548719,1,AN,,,FALSE,,
,F298465,1,AN,,,FALSE,,
,G298715,1,AN,,,FALSE,,
,K323687,1,AN,,,FALSE,,
,F250849,1,AN,,,FALSE,,
,F189634,1,AN,,,FALSE,,
,E458788,1,AN,,,FALSE,,
,A510098,1,AN,,,FALSE,,
,E236874,1,AN,,,FALSE,,
,D202849,1,AN,,,FALSE,,
,C218469,1,AN,,,FALSE,,
,K348198,1,AN,,,FALSE,,
,M271864,1,AN,,,FALSE,,
,E218469,1,AN,,,FALSE,,
,C284617,1,AN,,,FALSE,,
,H526481,1,AN,,,FALSE,,
,K128641,1,AN,,,FALSE,,
,B147569,1,AN,,,FALSE,,
,B298415,1,AN,,,FALSE,,
,B518534,1,AN,,,FALSE,,
,K518644,1,AN,,,FALSE,,
,J269815,1,AN,,,FALSE,,
,D513479,1,AN,,,FALSE,,
,A298471,1,AN,,,FALSE,,
,D562186,1,AN,,,FALSE,,
,B284987,1,AN,,,FALSE,,
,J596174,1,AN,,,FALSE,,
,K593188,1,AN,,,FALSE,,
,M284719,1,AN,,,FALSE,,
,H294781,1,AN,,,FALSE,,
,F247184,1,AN,,,FALSE,,
,K291847,1,AN,,,FALSE,,
,D564183,1,AN,,,FALSE,,
,F123849,1,AN,,,FALSE,,
,A107513,1,AN,,,FALSE,,
,C284987,1,AN,,,FALSE,,
,D528497,1,AN,,,FALSE,,
,B295310,1,AN,,,FALSE,,
,C515647,1,AN,,,FALSE,,
,M320215,1,AN,,,FALSE,,
,E152648,1,AN,,,FALSE,,
,A174913,1,AN,,,FALSE,,
,C284916,1,AN,,,FALSE,,
,B282889,1,AN,,,,,
,D321846,1,AN,,,FALSE,,
,E515524,1,AN,,,FALSE,,
,C329184,1,AN,,,FALSE,,
,A321181,1,AN,,,FALSE,,
,F561986,1,AN,,,,,
,D321182,1,AN,,,FALSE,,
,B289471,1,AN,,,FALSE,,
,J235369,1,AN,,,FALSE,,
,G281074,1,AN,,,FALSE,,
,D591843,1,AN,,,FALSE,,
,K222849,1,AN,,,FALSE,,
,E414473,1,AN,,,FALSE,,
,A213849,1,AN,,,FALSE,,
,C556184,1,AN,,,FALSE,,
,H322971,1,AN,,,,,
,D516843,1,AN,,,FALSE,,
,B539410,1,AN,,,FALSE,,
,J284165,1,AN,,,FALSE,,
,K231486,1,AN,,,FALSE,,
,E184615,1,AN,,,FALSE,,
,D584611,1,AN,,,FALSE,,
,C248615,1,AN,,,FALSE,,
,J515648,1,AN,,,FALSE,,
,M202021,1,AN,,,FALSE,,
,A416848,1,AN,,,FALSE,,
,C386415,1,AN,,,FALSE,,
,K515384,1,AN,,,FALSE,,
,D256498,1,AN,,,FALSE,,
,G413258,1,AN,,,FALSE,,
,G418615,1,AN,,,FALSE,,
,K321840,1,AN,,,FALSE,,
,D109524,1,AN,,,FALSE,,
,D284617,1,AN,,,FALSE,,
,A328410,1,AN,,,FALSE,,
,C384197,1,AN,,,,,
,M560018,1,AN,,,FALSE,,
,H308417,1,AN,,,FALSE,,
,C471936,1,AN,,,FALSE,,
,K582194,1,AN,,,FALSE,,
,H431975,1,AN,,,FALSE,,
,H284916,1,AN,,,FALSE,,
,D291537,1,AN,,,FALSE,,
,F516384,1,AN,,,FALSE,,
,D238419,1,AN,,,FALSE,,
,M212548,1,AN,,,FALSE,,
,G351849,1,AN,,,FALSE,,
,D154439,1,AN,,,FALSE,,
,E548915,1,AN,,,FALSE,,
,K541032,1,AN,,,FALSE,,
,J102549,1,AN,,,FALSE,,
,C439156,1,AN,,,FALSE,,
,A294817,1,AN,,,FALSE,,
,B287149,1,AN,,,FALSE,,
,M283164,1,AN,,,FALSE,,
,B192478,1,AN,,,FALSE,,
,E361849,1,AN,,,FALSE,,
,F518429,1,AN,,,FALSE,,
,J231948,1,AN,,,FALSE,,
,G208496,1,AN,,,FALSE,,
,K284141,1,AN,,,FALSE,,
,D291847,1,AN,,,FALSE,,
,C513986,1,AN,,,FALSE,,
,M284169,1,AN,,,FALSE,,
,E198156,1,AN,,,FALSE,,
,C202515,1,AN,,,FALSE,,
,A293168,1,AN,,,FALSE,,
,B221846,1,AN,,,FALSE,,
,G398471,1,AN,,,FALSE,,
,E464198,1,AN,,,FALSE,,
,B236184,1,AN,,,FALSE,,
,M401387,1,AN,,,,,
,D273215,1,AN,,,FALSE,,
,D568788,1,AN,,,FALSE,,
,A197820,1,AN,,,FALSE,,
,F384917,1,AN,,,FALSE,,
,G281539,1,AN,,,FALSE,,
,J321964,1,AN,,,FALSE,,
,M294816,1,AN,,,FALSE,,
,F251948,1,AN,,,FALSE,,
,D361847,1,AN,,,FALSE,,
,A133649,1,AN,,,FALSE,,
,B198724,1,AN,,,FALSE,,
,G326184,1,AN,,,FALSE,,
,K351948,1,AN,,,FALSE,,
,J277915,1,AN,,,,,
,E561394,1,AN,,,FALSE,,
,J266849,1,AN,,,,,
,G233657,1,AN,,,,,
,K422197,1,AN,,,FALSE,,
,D203184,1,AN,,,FALSE,,
,B246816,1,AN,,,FALSE,,
,C186415,1,AN,,,FALSE,,
,D258645,1,AN,,,FALSE,,
,H415389,1,AN,,,FALSE,,
,M315368,1,AN,,,FALSE,,
,K261849,1,AN,,,FALSE,,
,B159357,1,AN,,,FALSE,,
,J486429,1,AN,,,FALSE,,
,D288971,1,AN,,,FALSE,,
,M289461,1,AN,,,FALSE,,
,D284197,1,AN,,,FALSE,,
,A555667,1,AN,,,FALSE,,
,K294810,1,AN,,,FALSE,,
,E159357,1,AN,,,FALSE,,
,A285174,1,AN,,,FALSE,,
,D396111,1,AN,,,FALSE,,
,D481742,1,AN,,,FALSE,,
,B222195,1,AN,,,FALSE,,
,C274184,1,AN,,,FALSE,,
,C233651,1,AN,,,,,
,M158497,1,AN,,,FALSE,,
,B561947,1,AN,,,FALSE,,
,A111997,1,AN,,,FALSE,,
,K231364,1,AN,,,FALSE,,
,E208468,1,AN,,,FALSE,,
,D509439,1,AN,,,FALSE,,
,D231468,1,AN,,,FALSE,,
,J286416,1,AN,,,FALSE,,
,K316497,1,AN,,,FALSE,,
,K234671,1,AN,,,FALSE,,
,C549721,1,AN,,,FALSE,,
,A294673,1,AN,,,FALSE,,
,C248166,1,AN,,,FALSE,,
,B256149,1,AN,,,FALSE,,
,E501403,1,AN,,,FALSE,,
,A222993,1,AN,,,FALSE,,
,H216497,1,AN,,,FALSE,,
,K221649,1,AN,,,FALSE,,
,J264971,1,AN,,,FALSE,,
,E224679,1,AN,,,FALSE,,
,A194578,1,AN,,,FALSE,,
,M326194,1,AN,,,FALSE,,
,K230283,1,AN,,,,,
,K194673,1,AN,,,FALSE,,
,B200548,1,AN,,,FALSE,,
,F436911,1,AN,,,FALSE,,
,E222879,1,AN,,,FALSE,,
,D209109,1,AN,,,FALSE,,
,J216849,1,AN,,,FALSE,,
,E521364,1,AN,,,FALSE,,
,D136497,1,AN,,,FALSE,,
,A290978,1,AN,,,FALSE,,
,C233197,1,AN,,,FALSE,,
,H222819,1,AN,,,FALSE,,
,J531966,1,AN,,,FALSE,,
,M357999,1,AN,,,FALSE,,
,K334910,1,AN,,,FALSE,,
,G410510,1,AN,,,FALSE,,
,F520978,1,AN,,,,,
,F267194,1,AN,,,FALSE,,
,D331849,1,AN,,,FALSE,,
,D259499,1,AN,,,FALSE,,
,C517410,1,AN,,,FALSE,,
,K321117,1,AN,,,FALSE,,
,A103653,1,AN,,,FALSE,,
,M131216,1,AN,,,FALSE,,
,F294866,1,AN,,,FALSE,,
,J271945,1,AN,,,FALSE,,
,M227771,1,AN,,,FALSE,,
,K326255,1,AN,,,FALSE,,
,C588974,1,AN,,,FALSE,,
,B119784,1,AN,,,FALSE,,
,A560834,1,AN,,,FALSE,,
,K477947,1,AN,,,FALSE,,
,E568198,1,AN,,,FALSE,,
,F403066,1,AN,,,FALSE,,
,G505777,1,AN,,,FALSE,,
,K269817,1,AN,,,,,
,M321587,1,AN,,,FALSE,,
,B231684,1,AN,,,,,
,C321654,1,AN,,,FALSE,,
,C594554,1,AN,,,FALSE,,
,E577871,1,AN,,,FALSE,,
,A203074,1,AN,,,FALSE,,
,C599333,1,AN,,,FALSE,,
,K274681,1,AN,,,FALSE,,
,K590590,1,AN,,,FALSE,,
,M687581,1,AN,,,FALSE,,
,C222391,1,AN,,,FALSE,,
,A487163,1,AN,,,FALSE,,
,B222957,1,AN,,,FALSE,,
,K287583,1,AN,,,FALSE,,
,M406471,1,AN,,,FALSE,,
,K353616,1,AN,,,FALSE,,
,B297978,1,AN,,,FALSE,,
,G500174,1,AN,,,FALSE,,
,M263249,1,AN,,,,,
,A195045,1,AN,,,,,
,G317213,1,AN,,,,,
,B368293,1,AN,,,,,
,J424655,1,AN,,,,,
,G205475,1,AN,,,,,
,G285841,1,AN,,,,,
,H542850,1,AN,,,,,
,B279105,1,AN,,,,,
,F539942,1,AN,,,,,
,H517165,1,AN,,,,,
,H367301,1,AN,,,,,
,E516933,1,AN,,,,,
,H396242,1,AN,,,,,
,D352933,1,AN,,,,,
,A228694,1,AN,,,,,
,A291185,1,AN,,,,,
,J460108,1,AN,,,,,
,K325686,1,AN,,,,,
,H523820,1,AN,,,,,
,E508551,1,AN,,,,,
,G341094,1,AN,,,,,
,A198730,1,AN,,,,,
,F468882,1,AN,,,,,
,G147879,1,AN,,,,,
,K415017,1,AN,,,,,
,M478662,1,AN,,,,,
,G360740,1,AN,,,,,
,H479611,1,AN,,,,,
,F544375,1,AN,,,,,
,E424841,1,AN,,,,,
,A355348,1,AN,,,,,
,K254406,1,AN,,,,,
,E406086,1,AN,,,,,
,J337535,1,AN,,,,,
,K420495,1,AN,,,,,
,D431759,1,AN,,,,,
,E391423,1,AN,,,,,
,F408426,1,AN,,,,,
,F386459,1,AN,,,,,
,B44435,1,AN,,,FALSE,,
,G146944,1,AN,,,,,
,F350071,1,AN,,,,,
,G204243,1,AN,,,,,
,A262365,1,AN,,,,,
,C372207,1,AN,,,,,
,E388860,1,AN,,,,,
,M463306,1,AN,,,,,
,E441462,1,AN,,,,,
,C256465,1,AN,,,,,
,K420198,1,AN,,,,,
,G330006,1,AN,,,,,
,G341501,1,AN,,,,,
,C170280,1,AN,,,,,
,M399814,1,AN,,,,,
,E479049,1,AN,,,,,
,C304337,1,AN,,,,,
,B299059,1,AN,,,,,
,J323477,1,AN,,,,,
,D420781,1,AN,,,,,
,K436973,1,AN,,,,,
,G144128,1,AN,,,,,
,F494688,1,AN,,,,,
,J316712,1,AN,,,,,
,D311012,1,AN,,,,,
,B415879,1,AN,,,,,
,M406986,1,AN,,,,,
,J295746,1,AN,,,,,
,H421597,1,AN,,,,,
,K326291,1,AN,,,,,
,A142828,1,AN,,,,,
,H510719,1,AN,,,,,
,A314461,1,AN,,,,,
,K301563,1,AN,,,,,
,K354616,1,AN,,,,,
,M425532,1,AN,,,,,
,D415226,1,AN,,,,,
,C278707,1,AN,,,,,
,F383016,1,AN,,,,,
,M470258,1,AN,,,,,
,J464849,1,AN,,,,,
,F314673,1,AN,,,,,
,C310453,1,AN,,,,,
,J396825,1,AN,,,,,
,E413335,1,AN,,,,,
,D385988,1,AN,,,,,
,A202547,1,AN,,,,,
,D226498,1,AN,,,FALSE,,
,F156793,1,AN,,,FALSE,,
,J204578,1,AN,,,FALSE,,
,M403899,1,AN,,,FALSE,,
,F537819,1,AN,,,,,
,D156378,1,AN,,,FALSE,,
,E277891,1,AN,,,FALSE,,
,K244777,1,AN,,,FALSE,,
,D244579,1,AN,,,FALSE,,
,J543781,1,AN,,,FALSE,,
,D341655,1,AN,,,FALSE,,
,K121698,1,AN,,,FALSE,,
,D556899,1,AN,,,FALSE,,
,B512787,1,AN,,,FALSE,,
,M423157,1,AN,,,FALSE,,
,K578446,1,AN,,,FALSE,,
,C263477,1,AN,,,FALSE,,
,A548113,1,AN,,,FALSE,,
,D333789,1,AN,,,FALSE,,
,J290071,1,AN,,,FALSE,,
,G222115,1,AN,,,FALSE,,
,C537258,1,AN,,,FALSE,,
,B212216,1,AN,,,FALSE,,
,D412379,1,AN,,,FALSE,,
,B542167,1,AN,,,FALSE,,
,C548961,1,AN,,,FALSE,,
,D331756,1,AN,,,FALSE,,
,K488375,1,AN,,,FALSE,,
,J250099,1,AN,,,FALSE,,
,H232275,1,AN,,,FALSE,,
,B251437,1,AN,,,FALSE,,
,J213234,1,AN,,,FALSE,,
,D561779,1,AN,,,FALSE,,
,F531784,1,AN,,,FALSE,,
,K363111,1,AN,,,FALSE,,
,K433778,1,AN,,,FALSE,,
,M213279,1,AN,,,FALSE,,
,F455371,1,AN,,,FALSE,,
,K434785,1,AN,,,FALSE,,
,D138351,1,AN,,,FALSE,,
,D274188,1,AN,,,FALSE,,
,D416359,1,AN,,,,,
,E416789,1,AN,,,,,
,G231076,1,AN,,,FALSE,,
,M243687,1,AN,,,FALSE,,
,M561324,1,AN,,,FALSE,,
,F216894,1,AN,,,FALSE,,
,H430579,1,AN,,,FALSE,,
,M513248,1,AN,,,FALSE,,
,B489058,1,AN,,,FALSE,,
,D295863,1,AN,,,FALSE,,
,C163686,1,AN,,,FALSE,,
,B285780,1,AN,,,FALSE,,
,G527649,1,AN,,,FALSE,,
,D214385,1,AN,,,FALSE,,
,F251478,1,AN,,,FALSE,,
,K436657,1,AN,,,FALSE,,
,K478881,1,AN,,,FALSE,,
,F147478,1,AN,,,FALSE,,
,K213879,1,AN,,,FALSE,,
,C350861,1,AN,,,FALSE,,
,G247951,1,AN,,,FALSE,,
,D231555,1,AN,,,FALSE,,
,H542317,1,AN,,,FALSE,,
,D524199,1,AN,,,FALSE,,
,E119964,1,AN,,,FALSE,,
,K120954,1,AN,,,FALSE,,
,B274786,1,AN,,,FALSE,,
,A123764,1,AN,,,FALSE,,
,A220789,1,AN,,,FALSE,,
,J312857,1,AN,,,FALSE,,
,M312345,1,AN,,,FALSE,,
,M458812,1,AN,,,FALSE,,
,J233122,1,AN,,,FALSE,,
,M312867,1,AN,,,FALSE,,
,B244794,1,AN,,,FALSE,,
,B277781,1,AN,,,FALSE,,
,C458719,1,AN,,,FALSE,,
,K402409,1,AN,,,FALSE,,
,D212566,1,AN,,,FALSE,,
,K413678,1,AN,,,FALSE,,
,E330785,1,AN,,,FALSE,,
,F333516,1,AN,,,,,
,M578671,1,AN,,,FALSE,,
,E145128,1,AN,,,FALSE,,
,K443712,1,AN,,,FALSE,,
,B320891,1,AN,,,FALSE,,
,D223174,1,AN,,,FALSE,,
,K427568,1,AN,,,,,
,M317590,1,AN,,,FALSE,,
,K512231,1,AN,,,FALSE,,
,C333712,1,AN,,,FALSE,,
,C478591,1,AN,,,FALSE,,
,K231567,1,AN,,,FALSE,,
,G423612,1,AN,,,FALSE,,
,F416577,1,AN,,,,,
,D233147,1,AN,,,FALSE,,
,B284521,1,AN,,,FALSE,,
,M457899,1,AN,,,FALSE,,
,B241435,1,AN,,,FALSE,,
,E122561,1,AN,,,FALSE,,
,B246845,1,AN,,,FALSE,,
,M417563,1,AN,,,FALSE,,
,D222781,1,AN,,,FALSE,,
,K315478,1,AN,,,,,
,F312657,1,AN,,,FALSE,,
,K424659,1,AN,,,FALSE,,
,D233185,1,AN,,,FALSE,,
,F212576,1,AN,,,FALSE,,
,J233741,1,AN,,,FALSE,,
,G503781,1,AN,,,FALSE,,
,E327555,1,AN,,,FALSE,,
,M212579,1,AN,,,FALSE,,
,D441347,1,AN,,,FALSE,,
,D361579,1,AN,,,,,
,B286585,1,AN,,,,,
,M332175,1,AN,,,,,
,D463538,1,AN,,,,,
,C230703,1,AN,,,,,
,B370218,1,AN,,,,,
,A276676,1,AN,,,,,
,H366674,1,AN,,,,,
,H387849,1,AN,,,,,
,B268281,1,AN,,,,,
,E361613,1,AN,,,,,
,E487904,1,AN,,,,,
,D351723,1,AN,,,,,
,K414148,1,AN,,,,,
,E520805,1,AN,,,,,
,J377729,1,AN,,,,,
,H457985,1,AN,,,,,
,A383574,1,AN,,,,,
,H567435,1,AN,,,,,
,B422710,1,AN,,,,,
,D536776,1,AN,,,,,
,D509166,1,AN,,,,,
,B480526,1,AN,,,,,
,B467447,1,AN,,,,,
,B460935,1,AN,,,,,
,M122576,1,AN,,,FALSE,,
,G289994,1,AN,,,FALSE,,
,K421381,1,AN,,,FALSE,,
,D233657,1,AN,,,FALSE,,
,F213492,1,AN,,,FALSE,,
,E588578,1,AN,,,FALSE,,
,K437581,1,AN,,,FALSE,,
,J211344,1,AN,,,FALSE,,
,D421267,1,AN,,,FALSE,,
,M458798,1,AN,,,FALSE,,
,K578123,1,AN,,,FALSE,,
,G324334,1,AN,,,FALSE,,
,A558990,1,AN,,,FALSE,,
,M353281,1,AN,,,FALSE,,
,D278999,1,AN,,,FALSE,,
,K346676,1,AN,,,FALSE,,
,K544421,1,AN,,,FALSE,,
,F151711,1,AN,,,FALSE,,
,J577812,1,AN,,,FALSE,,
,D424768,1,AN,,,FALSE,,
,K521477,1,AN,,,FALSE,,
,D452378,1,AN,,,FALSE,,
,F457831,1,AN,,,FALSE,,
,M212345,1,AN,,,FALSE,,
,K423165,1,AN,,,FALSE,,
11/7,A396386,1,H,,,,,
,G325419,1,H,,,,,
,F484073,1,H,,,,,
,C275715,1,H,,,,,
,K445883,1,H,,,,,
,B483969,1,H,,,,,
,B433380,1,H,,,,,
,M435416,1,H,,,,,
,M493402,1,H,,,,,
,A332039,1,H,,,,,
,E485946,1,H,,,,,
,D468785,1,H,,,,,
,M491795,1,H,,,,,
,H490952,1,H,,,,,
,J253088,1,H,,,,,
,F411770,1,H,,,,,
,D490741,1,H,,,,,
,E467136,1,H,,,,,
,B265718,1,H,,,,,
,J326117,1,H,,,,,
,G206784,1,H,,,,,
,E474352,1,H,,,,,
,E337215,1,H,,,,,
,F563966,1,H,,,,,
,K304764,1,H,,,,,
,G305421,1,H,,,,,
,J485738,1,H,,,,,
,C201509,1,H,,,,,
,M315961,1,H,,,,,
,J442717,1,H,,,,,
,B466006,1,H,,,,,
,M334694,1,H,,,,,
,G315288,1,H,,,,,
,B436482,1,H,,,,,
,E387353,1,H,,,,,
,J335291,1,H,,,,,
,B224534,1,H,,,,,
,E549328,1,H,,,,,
,B444435,1,H,,,,,
,J301796,1,H,,,,,
,M300583,1,H,,,,,
,H575487,1,H,,,,,
,B402635,1,H,,,,,
,B368139,1,H,,,,,
,B291392,1,H,,,,,
,E364528,1,H,,,,,
,D389145,1,H,,,,,
,M495723,1,H,,,,,
,C209616,1,H,,,,,
,M429679,1,H,,,,,
,D336543,1,H,,,,,
,A408126,1,H,,,,,
,E362878,1,H,,,,,
,C187352,1,H,,,,,
,G126935,1,H,,,,,
,E362850,1,H,,,,,
,H403755,1,H,,,,,
,M515842,1,H,,,,,
,D540109,1,H,,,,,
,H425238,1,H,,,,,
,J475409,1,H,,,,,
,B486763,1,H,,,,,
,K414863,1,H,,,,,
,D355540,1,H,,,,,
,C221419,1,H,,,,,
,A305749,1,H,,,,,
,J487036,1,H,,,,,
,A333942,1,H,,,,,
,G303573,1,H,,,,,
,A237296,1,H,,,,,
,F501046,1,H,,,,,
,H505879,1,H,,,,,
,J474210,1,H,,,,,
,J499301,1,H,,,,,
,M516975,1,H,,,,,
,D453781,1,H,,,,,
,C210001,1,H,,,,,
,B481329,1,H,,,,,
,B329254,1,H,,,,,
,D535643,1,H,,,,,
,C280093,1,H,,,,,
,K2582267,1,H,,,,,
,H441177,1,H,,,,,
,D381687,1,H,,,,,
,F372500,1,H,,,,,
,J434940,1,H,,,,,
,A215527,1,H,,,,,
,D535401,1,H,,,,,
,M339710,1,H,,,,,
,J291302,1,H,,,,,
,D498881,1,H,,,,,
,A304594,1,H,,,,,
,B483925,1,H,,,,,
,A340377,1,H,,,,,
,C382580,1,H,,,,,
,C132220,1,H,,,,,
,E563661,1,H,,,,,
,F484018,1,H,,,,,
,G254117,1,H,,,,,
,M483821,1,H,,,,,
,M340095,1,H,,,,,
,B453917,1,H,,,,,
,K447379,1,H,,,,,
,D535929,1,H,,,,,
,A311458,1,H,,,,,
,J309892,1,H,,,,,
,E400146,1,H,,,,,
,A339299,1,H,,,,,
,D517284,1,H,,,,,
,G168933,1,H,,,,,
,K386626,1,H,,,,,
,H571972,1,H,,,,,
,E578951,1,H,,,,,
,C378378,1,H,,,,,
,H544390,1,H,,,,,
,H574684,1,H,,,,,
,H571378,1,H,,,,,
,A401988,1,H,,,,,
,C299189,1,H,,,,,
,A402791,1,H,,,,,
,J274791,1,H,,,,,
,F329039,1,H,,,,,
,F523299,1,H,,,,,
,J242341,1,H,,,,,
,G260398,1,H,,,,,
,J446303,1,H,,,,,
,C243628,1,H,,,,,
,B218484,1,H,,,,,
,E535039,1,H,,,,,
,F557168,1,H,,,,,
,H569877,1,H,,,,,
,J385891,1,AN,,,,,
,H348711,1,AN,,,,,
,E322420,1,AN,,,,,
,B436295,1,AN,,,,,
,F537159,1,AN,,,,,
,D441571,1,AN,,,,,
,C381403,1,AN,,,,,
,C135564,1,AN,,,,,
,H483120,1,AN,,,,,
,D359137,1,AN,,,,,
,D510860,1,AN,,,,,
,A296784,1,AN,,,,,
,A209488,1,AN,,,,,
,M452130,1,AN,,,,,
,J360558,1,AN,,,,,
,C299552,1,AN,,,,,
,J335005,1,AN,,,,,
,J462495,1,AN,,,,,
,F324716,1,AN,,,,,
,E327920,1,AN,,,,,
,J426327,1,AN,,,,,
,K220009,1,AN,,,,,
,K430516,1,AN,,,,,
,G216926,1,AN,,,,,
,M397570,1,AN,,,,,
,K221241,1,AN,,,,,
,B324678,1,AN,,,,,
,D513940,1,AN,,,,,
,K432397,1,AN,,,,,
,H534567,1,AN,,,,,
,G373764,1,AN,,,,,
,C121605,1,AN,,,,,
,K412344,1,AN,,,,,
,F542582,1,AN,,,,,
,M393654,1,AN,,,,,
,H558756,1,AN,,,,,
,G355097,1,AN,,,,,
,C371393,1,AN,,,,,
,J344388,1,AN,,,,,
,G259199,1,AN,,,,,
,F364987,1,AN,,,,,
,D459083,1,AN,,,,,
,B286277,1,AN,,,,,
,C258016,1,AN,,,,,
,J443322,1,AN,,,,,
,H557865,1,AN,,,,,
,D363152,1,AN,,,,,
,E470337,1,AN,,,,,
,D485956,1,AN,,,,,
,J341308,1,AN,,,,,
,K247784,1,AN,,,,,
,J343178,1,AN,,,,,
,A326847,1,AN,,,,,
,C317471,1,AN,,,,,
,K346014,1,AN,,,,,
,H337513,1,AN,,,,,
,M403972,1,AN,,,,,
,F532660,1,AN,,,,,
,C341770,1,AN,,,,,
,D509364,1,AN,,,,,
,J479721,1,AN,,,,,
,B380327,1,AN,,,,,
,J227920,1,AN,,,,,
,C249953,1,AN,,,,,
,M510771,1,AN,,,,,
,B440772,1,AN,,,,,
,D281499,1,AN,,,,,
,M482985,1,AN,,,,,
,J362659,1,AN,,,,,
,K352537,1,AN,,,,,
,D390520,1,AN,,,,,
,A259065,1,AN,,,,,
,K260621,1,AN,,,,,
,F394159,1,AN,,,,,
,J343926,1,AN,,,,,
,M453439,1,AN,,,,,
,C323587,1,AN,,,,,
,J495209,1,AN,,,,,
,J491282,1,AN,,,,,
,K340129,1,AN,,,,,
,A177753,1,AN,,,,,
,B287366,1,AN,,,,,
,M328512,1,AN,,,,,
,C356543,1,AN,,,,,
,B419410,1,AN,,,,,
,K444255,1,AN,,,,,
,K288176,1,AN,,,,,
,J304326,1,AN,,,,,
,M332153,1,AN,,,,,
,F336662,1,AN,,,,,
,E455641,1,AN,,,,,
,F347640,1,AN,,,,,
,E568413,1,AN,,,,,
,F299988,1,AN,,,,,
,C123640,1,AN,,,,,
,C251306,1,AN,,,,,
,E475166,1,AN,,,,,
,F345495,1,AN,,,,,
,H388322,1,AN,,,,,
,M405985,1,AN,,,,,
,A382067,1,AN,,,,,
,D336631,1,AN,,,,,
,B418409,1,AN,,,,,
,C292644,1,AN,,,,,
,A382452,1,AN,,,,,
,H478522,1,AN,,,,,
,E537778,1,AN,,,,,
